,power
3319,3370000.170493221
3320,3370000.1610402544
3321,3370000.1425367272
3322,3370000.187333004
3323,3370000.1422097604
3324,3370000.050827583
3325,3370000.092896595
3326,3272779.601009395
3327,2972676.077747702
3328,2542226.3689478454
3329,2323800.995632179
3330,1966186.084051434
3331,2386236.6072892146
3332,2572315.1268370566
3333,2490349.449347009
3334,2806008.6238209307
3335,2860940.38935455
3336,3166082.404314211
3337,3369914.0156402937
3338,3370000.167138964
3339,3370000.2142316317
3340,3370000.22655274
3341,3370001.345030223
3342,3370000.835690334
3343,3370000.2867912217
3344,3370000.2195120216
3345,3370000.3751926343
3346,3370000.3756529526
3347,3370000.175374796
3348,3370000.191339028
3349,3370000.1694157985
3350,3370000.1635000617
3351,3370000.1826213803
3352,3370000.121103932
3353,3370000.132382825
3354,3370000.136542603
3355,3370000.1409292
3356,3370000.1457517203
3357,3370000.145233995
3358,3370000.1615281818
3359,3370000.158383514
3360,3370000.1693548
3361,3370000.196355928
3362,3370000.360063315
3363,3370000.5121080554
3364,3370000.90951575
3365,3370001.1461355817
3366,3370001.067891288
3367,3370000.2328782207
3368,3370000.1834495584
3369,3370000.151316945
3370,3370000.072901012
3371,3363223.917718032
3372,3001281.659161658
3373,2680873.3011942287
3374,2544540.970958167
3375,2256723.80444094
3376,2287453.8235609853
3377,2917372.515618484
3378,3265598.863890809
3379,3370000.149811335
3380,3370000.1838895
3381,3370000.200586543
3382,3370000.3068633964
3383,3370000.644865236
3384,3370001.1947672213
3385,3370001.965904104
3386,3370002.172820214
3387,3370002.142495169
3388,3370002.047449853
3389,3370001.500178407
3390,3370000.5438920395
3391,3370000.203619129
3392,3370000.150049139
3393,3370000.053638492
3394,3358515.285164636
3395,2935298.3936626683
3396,2987551.1295940024
3397,2950554.927508132
3398,2862256.4432552485
3399,2848155.237246915
3400,3001853.767738689
3401,3362615.749113829
3402,3171544.073099833
3403,3370000.1038364694
3404,3370000.107676952
3405,3370000.156803939
3406,3370000.178040475
3407,3370000.182155512
3408,3370000.224242518
3409,3370000.189354728
3410,3370000.240241595
3411,3370000.2296328964
3412,3370000.1761253006
3413,3370000.14896673
3414,3370000.125631324
3415,3370000.1148687685
3416,3370000.054465033
3417,3370000.1056403248
3418,3370000.09225661
3419,3368500.860970144
3420,3364154.105076216
3421,3149223.5398008805
3422,2697769.6598735475
3423,2282497.4285545205
3424,2052895.0787279487
3425,1868824.086406796
3426,1874868.136678779
3427,2096798.8969288373
3428,2529763.1547446977
3429,3370000.143354075
3430,3370000.151046762
3431,3368626.083727913
3432,3362973.493668024
3433,3370000.1635407195
3434,3370000.1901784386
3435,3370000.168033385
3436,3370000.2308431
3437,3370000.17892043
3438,3370000.1566376835
3439,3370000.1120411567
3440,3370000.153873409
3441,3370000.127775988
3442,2713394.4621684817
3443,2804713.728859273
3444,2926335.4355702894
3445,3370000.043221613
3446,3370000.0572758755
3447,3014821.447729731
3448,1748641.77419773
3449,1747275.5236395588
3450,2112533.954466292
3451,2406103.747073536
3452,2863384.4464814337
3453,3370000.087252327
3454,3370000.17607356
3455,3370000.236609808
3456,3370000.31126928
3457,3370000.503311219
3458,3370000.68669716
3459,3370000.164699445
3460,3370000.162829222
3461,3370000.1615891564
3462,3370000.1412016097
3463,3370000.1378231687
3464,3370000.21038132
3465,3370000.186546846
3466,3370000.1091316794
3467,3370000.1506311027
3468,3277566.8751435806
3469,2476248.5614834875
3470,2139018.7473500683
3471,2291419.131214709
3472,2220322.710258989
3473,2409499.9537100564
3474,2139018.685032762
3475,2772522.4388257144
3476,3148036.187462929
3477,3370000.1330977334
3478,3370000.145669972
3479,3370000.130357432
3480,3370000.0427257777
3481,3286923.820042225
3482,2990220.9314795835
3483,2426989.932240304
3484,2155844.4200660493
3485,1596358.2957759465
3486,2390820.803624636
3487,2121258.377356061
3488,2568754.381447251
3489,2721460.7817164334
3490,3286923.733000874
3491,2624006.817181116
3492,3088361.585903069
3493,3370000.170350975
3494,3370000.216981847
3495,3291275.887436938
3496,3212148.274721544
3497,2588516.842394989
3498,3370000.058019993
3499,3233044.1466819597
3500,2866204.6801625765
3501,3365710.348981832
3502,3370000.0844591823
3503,3370000.113437799
3504,3370000.139621394
3505,3370000.1600670167
3506,3370001.091657224
3507,3370001.0967763024
3508,3370000.7515508304
3509,3370000.8648690325
3510,3370000.3223663666
3511,3370000.120309626
3512,1672322.5098906895
3513,1503385.2188837873
3514,3370000.099297567
3515,3370000.1591941016
3516,3370000.10063596
3517,2499749.658274621
3518,2097266.0897745844
3519,2877861.753838799
3520,3370000.0866121897
3521,3370000.117092766
3522,3370000.1349245696
3523,3370000.163296764
3524,3370000.175193563
3525,3370000.52629763
3526,3370001.9123731484
3527,3370001.950972075
3528,3370001.947108515
3529,3370002.154388316
3530,3370000.253616976
3531,279227.90477717423
3532,798464.5792903198
3533,1230175.9786661835
3534,1324946.473756676
3535,1483189.9129862476
3536,1571691.9048443758
3537,1502882.2354102666
3538,1179633.1942065612
3539,1138714.918077809
3540,1230501.6660227252
3541,895411.6152597455
3542,559853.807968996
3543,635119.3459796736
3544,672838.0737306821
3545,620449.2699965073
3546,838674.5525849357
3547,1079015.9190298226
3548,641429.9748711576
3549,1035136.7037178118
3550,918091.1363702425
3551,856116.1555832931
3552,704985.8250602185
3553,1013473.2283533824
3554,615474.5208513038
3555,391482.8502773671
3556,372736.8419383526
3557,244074.83824362967
3558,105685.30471698398
3559,0.0
3560,140384.50458344855
3561,123253.4520026378
3562,0.0
3563,0.0
3564,0.0
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,152198.92677298034
3570,416371.8489660909
3571,631379.5087509245
3572,751033.1594003822
3573,940505.116421444
3574,923894.9732554932
3575,1442027.757407182
3576,1107280.376581932
3577,1248525.2002512887
3578,872551.2799382088
3579,660869.5806793728
3580,736238.5814467937
3581,950026.0898985884
3582,1273323.3083037066
3583,1225507.1547985934
3584,1095645.502315523
3585,846811.6276062272
3586,644403.9424027618
3587,478455.8474610025
3588,378030.64962756576
3589,253699.4947703
3590,86734.47481253746
3591,0.0
3592,0.0
3593,185042.46144851705
3594,415828.6908681462
3595,1101360.9243410358
3596,1607003.9124880151
3597,1829450.0940937344
3598,1759709.4826139242
3599,1708333.48034548
3600,1762715.4841630333
3601,1858606.947116958
3602,1841367.2315446588
3603,1882495.231852272
3604,2066396.399432904
3605,1766814.7277349674
3606,1780377.3356175243
3607,1719264.676295713
3608,1513319.5662621146
3609,1116261.65782258
3610,819239.7230561231
3611,765459.1928187114
3612,399621.4219060756
3613,201158.18179230252
3614,82057.94084043342
3615,0.0
3616,205972.18567384276
3617,496318.5856118777
3618,808181.992379312
3619,1195540.321976846
3620,1275568.721053162
3621,1044898.5163667238
3622,1277477.228934201
3623,1639022.2292457265
3624,1398572.527590382
3625,1469428.511364607
3626,791689.3460128026
3627,879334.0537994443
3628,844202.8387292463
3629,555638.076895804
3630,689844.2729701573
3631,493029.9771630492
3632,420663.089960336
3633,346982.93806291604
3634,225780.13645872683
3635,173789.0833441378
3636,148677.3115841821
3637,145695.31428772377
3638,184601.14852281197
3639,260447.72781293545
3640,301075.8804366383
3641,456598.5740319983
3642,536986.6212238048
3643,737611.2589316084
3644,700286.7188808427
3645,885160.203563861
3646,1039968.262181556
3647,908537.171642318
3648,974835.583364178
3649,1293306.6878308458
3650,1152068.79515574
3651,1260637.3518137508
3652,1318274.1612194611
3653,1460660.3357627436
3654,1223769.990528975
3655,924162.7775375296
3656,883855.871735302
3657,532579.2454548661
3658,534687.1352638678
3659,495897.4986397871
3660,612531.783774235
3661,617646.6086717676
3662,693797.509548988
3663,417675.5226994386
3664,435220.6347691631
3665,414579.3299027126
3666,560045.3887899909
3667,737611.2741837159
3668,916305.3709013556
3669,998210.1934220302
3670,1243205.0190426924
3671,1567927.090979133
3672,1328512.653596986
3673,1287468.8670555498
3674,1549661.1118736735
3675,1322645.649037945
3676,1241250.669066443
3677,1119629.6464526246
3678,988226.7778360517
3679,743407.0323763731
3680,730214.0263876122
3681,529130.0241799298
3682,250985.7879964087
3683,271134.347173804
3684,151943.30418735303
3685,213928.4491960024
3686,162404.25758945273
3687,276438.3866365604
3688,459167.9404992403
3689,774548.0528816375
3690,948103.551202688
3691,942976.898528258
3692,1105035.0481069686
3693,1186315.422647247
3694,1506780.4793072047
3695,1113403.9325214222
3696,1200643.417368254
3697,1257044.813559701
3698,1167939.1816719107
3699,1119017.2741208333
3700,1178067.0268167348
3701,1104116.4794032802
3702,1123405.8465622582
3703,793762.2127584758
3704,665439.3575338691
3705,488514.8644807103
3706,464194.823036818
3707,405187.1438268832
3708,259622.66349405824
3709,386704.7485259704
3710,298399.22052774014
3711,284166.2193482223
3712,381034.02360424906
3713,405554.657480487
3714,675970.7206825829
3715,796621.5940200705
3716,1059886.544150669
3717,1148727.6475240043
3718,1144655.625675012
3719,1575456.7602530222
3720,1445803.0479770936
3721,1271527.1334798678
3722,1352670.917408137
3723,1858031.0107991267
3724,2266802.2052364247
3725,2061693.6181098032
3726,2362463.092910793
3727,2224490.8537738323
3728,1725686.561120012
3729,1502756.4706794403
3730,1408620.4631727403
3731,1399636.4055130845
3732,1375403.1299166223
3733,995426.3463780832
3734,1023936.6341183508
3735,1225615.7997681396
3736,1058210.247236139
3737,1048349.7940846063
3738,1204660.7318891638
3739,1642485.5137165438
3740,1871270.4198657847
3741,1719538.0072971457
3742,2162231.9128088346
3743,2368746.357067871
3744,2743661.555287448
3745,2963331.675796729
3746,2676694.7955526407
3747,2626187.0745445355
3748,3248625.714010065
3749,3370000.079845487
3750,2841010.815719869
3751,2823713.9515284183
3752,2611128.383925638
3753,2347859.832287231
3754,3042988.6890815548
3755,2118609.76720134
3756,1365325.25089182
3757,1331618.7218718291
3758,1322990.8040364704
3759,1047067.8856357523
3760,1216278.2779805188
3761,1455058.3734026295
3762,1615572.1253184795
3763,2117207.796065068
3764,2317853.050673021
3765,2251904.835534753
3766,2457273.3996585784
3767,2790837.972493334
3768,2937586.9042519447
3769,3323699.05065162
3770,3370000.126227145
3771,3370000.124956241
3772,3370000.050496828
3773,3370000.145097831
3774,3370000.09371136
3775,3288229.6143433345
3776,2630184.2978291027
3777,2506886.8997191195
3778,2836498.501994223
3779,2780107.6904870598
3780,1833936.2856824368
3781,2504101.8589494056
3782,2433951.880757936
3783,2242125.6351338797
3784,1892568.695022284
3785,2100849.366048679
3786,1829309.4836671173
3787,2119544.5641870555
3788,2693227.826453269
3789,2644536.8896842515
3790,2905123.498854126
3791,3135926.2573984494
3792,3370000.1117502763
3793,3116164.380587768
3794,3370000.044296436
3795,3370000.1365426574
3796,3370000.1467597783
3797,3370000.1669560075
3798,3370000.2006988907
3799,3370000.157863914
3800,3370000.1640083096
3801,3370000.145288519
3802,3348940.8674582792
3803,3370000.0717436983
3804,3370000.105000258
3805,3278654.8919922626
3806,2571959.187609107
3807,2100226.2864610828
3808,1761348.9548629893
3809,1712842.556453756
3810,1520864.5799241816
3811,1884509.9210325207
3812,2177197.8359079906
3813,2415103.582587739
3814,2887450.1948901126
3815,3370000.0498354323
3816,3370000.172864344
3817,3370000.2397985547
3818,3370000.2838534
3819,3370000.263272256
3820,3370000.1846141503
3821,3370000.213296572
3822,3370000.207576078
3823,3370000.2360782763
3824,3370000.186322172
3825,3370000.2434305367
3826,3370000.473671187
3827,3370000.261057816
3828,3370000.1474137222
3829,3370000.150028367
3830,3370000.069346052
3831,3361900.181298488
3832,2994797.8382364213
3833,2270271.671828096
3834,2247255.569131839
3835,3122866.236506312
3836,3370000.0476033124
3837,3370000.169802053
3838,3370000.1801627106
3839,3370000.236432577
3840,3370000.2078510686
3841,3370000.200848618
3842,3370000.219622119
3843,3370000.36479571
3844,3370000.154455373
3845,2729415.91244952
3846,1598954.794876372
3847,1444341.6374761122
3848,1076156.3817784616
3849,795281.3132913538
3850,998018.1704720594
3851,469997.15879092936
3852,200074.3959859918
3853,232710.0160621651
3854,197775.46033788705
3855,0.0
3856,415231.1352642006
3857,752253.260901332
3858,772873.8045437484
3859,839093.389265526
3860,1199557.6842709682
3861,1251131.0031149676
3862,1803511.2840032016
3863,1630242.2696788174
3864,1837441.356129892
3865,1657004.3795152777
3866,1536457.4850921377
3867,1564499.5393163555
3868,1662998.5041976843
3869,1896885.6558726265
3870,1876451.0261614083
3871,2177679.099872773
3872,1886812.3653902584
3873,1362449.3074233464
3874,994946.4061160752
3875,975201.723666626
3876,1110035.9275617753
3877,1107688.6043911232
3878,1117690.5184319587
3879,1433090.1755245477
3880,1784162.8193280173
3881,1414176.39829598
3882,1219101.2274636547
3883,1764081.9369457
3884,1967072.5379303875
3885,2983546.064430192
3886,3370000.1022653272
3887,3370000.179023979
3888,3370000.084517349
3889,3370000.10028682
3890,3370000.064716452
3891,3370000.154039702
3892,3370000.3359112465
3893,3370000.755117876
3894,2563235.1157077327
3895,2519421.045475467
3896,3364082.5211050087
3897,3370000.2448476
3898,3370000.2671698
3899,3370001.1753854924
3900,3370001.0295002493
3901,3370000.8771733623
3902,3370000.7288517347
3903,3370000.786247757
3904,3370000.504446013
3905,3370000.1145113218
3906,3370000.164618141
3907,3362812.4842910334
3908,3093381.4716575057
3909,3370000.116894209
3910,3370000.23474974
3911,3370001.9359270884
3912,3370002.1648706696
3913,3370001.981844262
3914,3370000.5946892938
3915,3370000.134527448
3916,654849.0952447704
3917,0.0
3918,1008193.5667705622
3919,2984690.4341465463
3920,1119017.2537088303
3921,2515417.218612336
3922,3169406.8673857027
3923,2196596.3326694216
3924,1067479.1729079608
3925,539413.8617976067
3926,638165.8522769327
3927,848029.0290235219
3928,1642618.7147112505
3929,2329583.627194466
3930,2104120.8999977293
3931,1432617.240543989
3932,1172742.048503191
3933,118548.17606582576
3934,1914298.5799199943
3935,1593502.1348217498
3936,1722543.6645180576
3937,1976232.510130607
3938,2423763.668385018
3939,2568398.228570304
3940,2146496.7929540733
3941,2469981.558238295
3942,3252325.145378271
3943,2487215.7910502013
3944,1781639.1896929264
3945,1459320.7650836678
3946,1511433.3266790584
3947,1115955.5430986942
3948,931127.3960861552
3949,998594.1817254546
3950,1470524.6362200945
3951,1381668.2570946114
3952,1838142.456586668
3953,2103030.56524708
3954,1684710.1651021526
3955,2496964.47823894
3956,2619318.119687092
3957,3369431.0554835056
3958,3370000.158445882
3959,3370000.220887217
3960,3370000.16988334
3961,3370000.5665947227
3962,3370000.5694321045
3963,3370001.6121057123
3964,3370000.585608107
3965,3370001.014875148
3966,3370000.4840256087
3967,3370000.322855873
3968,3370000.6270405045
3969,3370000.2127465247
3970,3370000.206145976
3971,3370000.16534998
3972,3025997.9292882616
3973,2872033.0477889227
3974,3363402.7935727183
3975,3033335.107186604
3976,2610059.925294797
3977,2407632.1453402718
3978,2401009.403157368
3979,3187453.416669048
3980,3363706.885029997
3981,3020399.0487262006
3982,3330444.5810307343
3983,3370000.159651337
3984,3370000.1521483134
3985,3370000.11326324
3986,3370000.0761252986
3987,3370000.1382318456
3988,3370000.07190896
3989,3005667.90120006
3990,2924047.0012621568
3991,3310425.245097732
3992,3194576.770852028
3993,3370000.183164881
3994,3370000.044379224
3995,3044533.293076827
3996,3148036.282443521
3997,2652712.800292467
3998,2266141.348163183
3999,1780938.2294427825
4000,2046068.501784008
4001,1980221.3664367876
4002,1586232.1481733338
4003,2264654.1355798445
4004,2449439.8980216505
4005,3370000.129960334
4006,3370000.283363894
4007,3370000.1995382565
4008,3370000.175892379
4009,3370001.238380113
4010,3370000.789262376
4011,3370001.8602830544
4012,3370000.857486013
4013,3370000.474131551
4014,3370001.2152904524
4015,3370001.866660496
4016,3370000.831823048
4017,3370000.197404229
4018,3370000.203469364
4019,3370000.269295643
4020,3370000.1810426502
4021,3370000.134726029
4022,2938540.571109288
4023,3015966.0844300906
4024,2771042.5747271995
4025,2524295.2846203623
4026,2623643.4167296034
4027,2983164.8875556006
4028,3370000.0464458503
4029,3370000.086437678
